ACE2004	EL-63	Wadi Marjayoun	20000815_AFP_ARB.0071.eng:1501-1514	NIL	PER	NAM	1.0
ACE2004	EL-64	Gaza	20001115_AFP_ARB.0061.eng:2-5	http://en.wikipedia.org/wiki/Gaza	PER	NAM	1.0
ACE2004	EL-65	AFP	20001115_AFP_ARB.0061.eng:14-16	http://en.wikipedia.org/wiki/Agence_France-Presse	PER	NAM	1.0
ACE2004	EL-66	Palestinian Superior Security Council	20001115_AFP_ARB.0061.eng:84-120	NIL	PER	NAM	1.0
ACE2004	EL-67	area "A"	20001115_AFP_ARB.0061.eng:191-198	NIL	PER	NAM	1.0
ACE2004	EL-68	navy	VOA20001020.2100.1853:8-11	http://en.wikipedia.org/wiki/United_States_Navy	PER	NAM	1.0
ACE2004	EL-69	USS Cole	VOA20001020.2100.1853:26-33	http://en.wikipedia.org/wiki/USS_COLE_(DDG-67)	PER	NAM	1.0
ACE2004	EL-70	Yemen	VOA20001020.2100.1853:93-97	http://en.wikipedia.org/wiki/Yemen	PER	NAM	1.0
ACE2004	EL-71	HONG KONG	NYT20001124.2050.0257:112-120	http://en.wikipedia.org/wiki/Hong_Kong	PER	NAM	1.0
ACE2004	EL-72	Asia	NYT20001124.2050.0257:147-150	http://en.wikipedia.org/wiki/Asia	PER	NAM	1.0
ACE2004	EL-73	International Monetary Fund	NYT20001124.2050.0257:552-578	http://en.wikipedia.org/wiki/International_Monetary_Fund	PER	NAM	1.0
ACE2004	EL-74	David Robinson	NYT20001124.2050.0257:883-896	NIL	PER	NAM	1.0
ACE2004	EL-75	Philippines	NYT20001124.2050.0257:1076-1086	http://en.wikipedia.org/wiki/Philippines	PER	NAM	1.0
ACE2004	EL-76	Taiwan	NYT20001124.2050.0257:1089-1094	http://en.wikipedia.org/wiki/Taiwan	PER	NAM	1.0
ACE2004	EL-77	Indonesia	NYT20001124.2050.0257:1101-1109	http://en.wikipedia.org/wiki/Indonesia	PER	NAM	1.0
ACE2004	EL-78	Chen Shui-bian	NYT20001124.2050.0257:1242-1255	http://en.wikipedia.org/wiki/Chen_Shui-bian	PER	NAM	1.0
ACE2004	EL-79	Malaysia	NYT20001124.2050.0257:1358-1365	http://en.wikipedia.org/wiki/Malaysia	PER	NAM	1.0
ACE2004	EL-80	South Korea	NYT20001124.2050.0257:1371-1381	http://en.wikipedia.org/wiki/South_Korea	PER	NAM	1.0
ACE2004	EL-81	Singapore	NYT20001124.2050.0257:1969-1977	http://en.wikipedia.org/wiki/Singapore	PER	NAM	1.0
ACE2004	EL-82	Bloomberg News	NYT20001124.2050.0257:2128-2141	http://en.wikipedia.org/wiki/Bloomberg_Television	PER	NAM	1.0
ACE2004	EL-83	United States	NYT20001124.2050.0257:2264-2276	http://en.wikipedia.org/wiki/United_States	PER	NAM	1.0
ACE2004	EL-84	China	NYT20001124.2050.0257:2428-2432	http://en.wikipedia.org/wiki/People's_Republic_of_China	PER	NAM	1.0
ACE2004	EL-85	Ian Perkin	NYT20001124.2050.0257:2638-2647	NIL	PER	NAM	1.0
ACE2004	EL-86	Hong Kong General Chamber of Commerce	NYT20001124.2050.0257:2673-2709	http://en.wikipedia.org/wiki/Hong_Kong_General_Chamber_of_Commerce	PER	NAM	1.0
ACE2004	EL-87	Xinhua News Agency	chtb_267.eng:2-19	http://en.wikipedia.org/wiki/Xinhua_News_Agency	PER	NAM	1.0
ACE2004	EL-88	Beijing	chtb_267.eng:22-28	http://en.wikipedia.org/wiki/Beijing	PER	NAM	1.0
ACE2004	EL-89	Weir Group	chtb_267.eng:74-83	http://en.wikipedia.org/wiki/Weir_Group	PER	NAM	1.0
ACE2004	EL-90	US	chtb_267.eng:92-93	http://en.wikipedia.org/wiki/United_States	PER	NAM	1.0
ACE2004	EL-91	Jiangsu Province	chtb_267.eng:155-170	http://en.wikipedia.org/wiki/Jiangsu	PER	NAM	1.0
ACE2004	EL-92	Electric Power Department	chtb_267.eng:174-198	NIL	PER	NAM	1.0
ACE2004	EL-93	China	chtb_267.eng:209-213	http://en.wikipedia.org/wiki/China	PER	NAM	1.0
ACE2004	EL-94	Aixing Dan	chtb_267.eng:288-297	NIL	PER	NAM	1.0
ACE2004	EL-95	International Co-operation Department	chtb_267.eng:316-352	NIL	PER	NAM	1.0
ACE2004	EL-96	Electric Power Industry Ministry	chtb_267.eng:361-392	NIL	PER	NAM	1.0
ACE2004	EL-97	Yizhong Company	chtb_267.eng:1700-1714	NIL	PER	NAM	1.0
ACE2004	EL-98	Rudong	chtb_267.eng:1927-1932	http://en.wikipedia.org/wiki/Rudong_County	PER	NAM	1.0
ACE2004	EL-99	Renzu Luo	chtb_267.eng:2280-2288	NIL	PER	NAM	1.0
ACE2004	EL-100	Japan	chtb_267.eng:2704-2708	http://en.wikipedia.org/wiki/Japan	PER	NAM	1.0
ACE2004	EL-101	South Korea	chtb_267.eng:2711-2721	http://en.wikipedia.org/wiki/South_Korea	PER	NAM	1.0
ACE2004	EL-102	Taiwan	chtb_267.eng:2727-2732	http://en.wikipedia.org/wiki/Taiwan	PER	NAM	1.0
ACE2004	EL-103	John Weir	chtb_267.eng:3100-3108	NIL	PER	NAM	1.0
ACE2004	EL-104	Brown	chtb_267.eng:3174-3178	NIL	PER	NAM	1.0
ACE2004	EL-105	Tallahassee	20001115_AFP_ARB.0210.eng:2-12	http://en.wikipedia.org/wiki/Tallahassee,_Florida"	PER	NAM	1.0
ACE2004	EL-106	United States	20001115_AFP_ARB.0210.eng:15-27	http://en.wikipedia.org/wiki/United_States	PER	NAM	1.0
ACE2004	EL-107	AFP	20001115_AFP_ARB.0210.eng:37-39	http://en.wikipedia.org/wiki/Agence_France-Presse	PER	NAM	1.0
ACE2004	EL-108	Supreme Court	20001115_AFP_ARB.0210.eng:49-61	http://en.wikipedia.org/wiki/Supreme_Court_of_Florida	PER	NAM	1.0
ACE2004	EL-109	Florida	20001115_AFP_ARB.0210.eng:66-72	http://en.wikipedia.org/wiki/Florida	PER	NAM	1.0
ACE2004	EL-110	BBC News	PRI20001201.2000.1828:6-13	http://en.wikipedia.org/wiki/BBC_News	PER	NAM	1.0
ACE2004	EL-111	London	PRI20001201.2000.1828:18-23	http://en.wikipedia.org/wiki/London	PER	NAM	1.0
ACE2004	EL-112	US Supreme Court	PRI20001201.2000.1828:63-78	http://en.wikipedia.org/wiki/Supreme_Court_of_the_United_States	PER	NAM	1.0
ACE2004	EL-113	Judith Spencer	PRI20001201.2000.1828:185-198	NIL	PER	NAM	1.0
ACE2004	EL-114	Ruth Bater Ginsburg	PRI20001201.2000.1828:437-455	http://en.wikipedia.org/wiki/Ruth_Bader_Ginsburg	PER	NAM	1.0
ACE2004	EL-115	Florida Supreme Court	PRI20001201.2000.1828:541-561	http://en.wikipedia.org/wiki/Supreme_Court_of_Florida	PER	NAM	1.0
ACE2004	EL-116	Sandra Day O'Connor	PRI20001201.2000.1828:776-794	http://en.wikipedia.org/wiki/Sandra_Day_O'Connor	PER	NAM	1.0
ACE2004	EL-117	Washington	PRI20001201.2000.1828:1115-1124	http://en.wikipedia.org/wiki/Washington,_D.C."	PER	NAM	1.0
ACE2004	EL-118	Bandar Seri Begawan	20001115_AFP_ARB.0217.eng:2-20	http://en.wikipedia.org/wiki/Bandar_Seri_Begawan	PER	NAM	1.0
ACE2004	EL-119	AFP	20001115_AFP_ARB.0217.eng:29-31	http://en.wikipedia.org/wiki/Agence_France-Presse	PER	NAM	1.0
ACE2004	EL-120	Russia	20001115_AFP_ARB.0217.eng:98-103	http://en.wikipedia.org/wiki/Russia	PER	NAM	1.0
ACE2004	EL-121	Coral Islands	20001115_AFP_ARB.0217.eng:221-233	NIL	PER	NAM	1.0
ACE2004	EL-122	Brunei	20001115_AFP_ARB.0217.eng:553-558	http://en.wikipedia.org/wiki/Brunei	PER	NAM	1.0
ACE2004	EL-123	Irkotsik	20001115_AFP_ARB.0217.eng:636-643	http://en.wikipedia.org/wiki/Irkutsk	PER	NAM	1.0
ACE2004	EL-124	VOA News	VOA20001220.2000.0060:19-26	http://en.wikipedia.org/wiki/Voice_of_America	PER	NAM	1.0
ACE2004	EL-125	America	VOA20001220.2000.0060:394-400	http://en.wikipedia.org/wiki/United_States	PER	NAM	1.0
ACE2004	EL-126	Texas	VOA20001220.2000.0060:888-892	http://en.wikipedia.org/wiki/Texas	PER	NAM	1.0
ACE2004	EL-127	Chicago O'Hare	NYT20001217.2241.0165:539-552	http://en.wikipedia.org/wiki/O'Hare_International_Airport	PER	NAM	1.0
ACE2004	EL-128	La Guardia	NYT20001217.2241.0165:558-567	http://en.wikipedia.org/wiki/LaGuardia_Airport	PER	NAM	1.0
ACE2004	EL-129	New York	NYT20001217.2241.0165:572-579	http://en.wikipedia.org/wiki/New_York_City	PER	NAM	1.0
ACE2004	EL-130	South	NYT20001217.2241.0165:679-683	http://en.wikipedia.org/wiki/Southern_United_States	PER	NAM	1.0
ACE2004	EL-131	Transportation Department	NYT20001217.2241.0165:1018-1042	http://en.wikipedia.org/wiki/United_States_Department_of_Transportation	PER	NAM	1.0
ACE2004	EL-132	Los Angeles International	NYT20001217.2241.0165:1664-1688	http://en.wikipedia.org/wiki/Los_Angeles_International_Airport	PER	NAM	1.0
ACE2004	EL-133	Burbank	NYT20001217.2241.0165:1725-1731	http://en.wikipedia.org/wiki/Bob_Hope_Airport	PER	NAM	1.0
ACE2004	EL-134	John Wayne Airport	NYT20001217.2241.0165:1736-1753	http://en.wikipedia.org/wiki/John_Wayne_Airport	PER	NAM	1.0
ACE2004	EL-135	Orange County	NYT20001217.2241.0165:1758-1770	http://en.wikipedia.org/wiki/Orange_County,_California"	PER	NAM	1.0
ACE2004	EL-136	Calif	NYT20001217.2241.0165:1773-1777	http://en.wikipedia.org/wiki/California	PER	NAM	1.0
ACE2004	EL-137	Westchester County Airport	NYT20001217.2241.0165:1788-1813	http://en.wikipedia.org/wiki/Westchester_County_Airport	PER	NAM	1.0
ACE2004	EL-138	JFK	NYT20001217.2241.0165:1826-1828	http://en.wikipedia.org/wiki/John_F._Kennedy_International_Airport	PER	NAM	1.0
ACE2004	EL-139	Federal Aviation Administration	NYT20001217.2241.0165:2704-2734	http://en.wikipedia.org/wiki/Federal_Aviation_Administration	PER	NAM	1.0
ACE2004	EL-140	Washington	NYT20001217.2241.0165:4586-4595	http://en.wikipedia.org/wiki/Washington,_D.C."	PER	NAM	1.0
ACE2004	EL-141	Aviation Consumer Protection Div	NYT20001217.2241.0165:4785-4816	http://en.wikipedia.org/wiki/Airline_complaints	PER	NAM	1.0
ACE2004	EL-142	400 Seventh St. S.W.	NYT20001217.2241.0165:4859-4878	NIL	PER	NAM	1.0
ACE2004	EL-143	ABC	NYT20001123.1511.0062:285-287	http://en.wikipedia.org/wiki/American_Broadcasting_Company	PER	NAM	1.0
ACE2004	EL-144	Fox Sports	NYT20001123.1511.0062:766-775	http://en.wikipedia.org/wiki/Fox_Sports_(USA)	PER	NAM	1.0
ACE2004	EL-145	Sun Microsystems	NYT20001123.1511.0062:790-805	http://en.wikipedia.org/wiki/Sun_Microsystems	PER	NAM	1.0
ACE2004	EL-146	Fidelity Investments	NYT20001123.1511.0062:932-951	http://en.wikipedia.org/wiki/Fidelity_Investments	PER	NAM	1.0
ACE2004	EL-147	Ocean Spray Cranberries	NYT20001123.1511.0062:1435-1457	http://en.wikipedia.org/wiki/Ocean_Spray_(cooperative)	PER	NAM	1.0
ACE2004	EL-148	In Style Entertaining 2000 magazine	NYT20001123.1511.0062:1729-1763	http://en.wikipedia.org/wiki/InStyle	PER	NAM	1.0
ACE2004	EL-149	PepsiCo	NYT20001123.1511.0062:1985-1991	http://en.wikipedia.org/wiki/Pepsico	PER	NAM	1.0
ACE2004	EL-150	Jack Nicholson	NYT20001123.1511.0062:2127-2140	http://en.wikipedia.org/wiki/Jack_Nicholson	PER	NAM	1.0
ACE2004	EL-151	Helen Hunt	NYT20001123.1511.0062:2143-2152	http://en.wikipedia.org/wiki/Helen_Hunt	PER	NAM	1.0
ACE2004	EL-152	Greg Kinnear	NYT20001123.1511.0062:2155-2166	http://en.wikipedia.org/wiki/Greg_Kinnear	PER	NAM	1.0
ACE2004	EL-153	James L. Brooks	NYT20001123.1511.0062:2172-2186	http://en.wikipedia.org/wiki/James_L._Brooks	PER	NAM	1.0
ACE2004	EL-154	Campbell Soup Co	NYT20001123.1511.0062:2214-2229	http://en.wikipedia.org/wiki/Campbell_Soup_Company	PER	NAM	1.0
ACE2004	EL-155	Roundabout Theater Company	NYT20001123.1511.0062:2346-2371	http://en.wikipedia.org/wiki/Roundabout_Theatre_Company	PER	NAM	1.0
ACE2004	EL-156	Times Square	NYT20001123.1511.0062:2404-2415	http://en.wikipedia.org/wiki/Times_Square	PER	NAM	1.0
ACE2004	EL-157	Reader's Digest Association	NYT20001123.1511.0062:2519-2545	http://en.wikipedia.org/wiki/Reader's_Digest_Association	PER	NAM	1.0
ACE2004	EL-158	Reader's Digest magazine	NYT20001123.1511.0062:2692-2715	http://en.wikipedia.org/wiki/Reader's_Digest	PER	NAM	1.0
ACE2004	EL-159	Levi	NYT20001123.1511.0062:2793-2796	https://en.wikipedia.org/wiki/Levi_Strauss_%26_Co.	PER	NAM	1.0
ACE2004	EL-160	Empire Blue Cross Blue Shield	NYT20001123.1511.0062:3075-3103	http://en.wikipedia.org/wiki/Blue_Cross_Blue_Shield_Association	PER	NAM	1.0
ACE2004	EL-161	MSN network	NYT20001123.1511.0062:3113-3123	http://en.wikipedia.org/wiki/MSN	PER	NAM	1.0
ACE2004	EL-162	Microsoft	NYT20001123.1511.0062:3128-3136	http://en.wikipedia.org/wiki/Microsoft	PER	NAM	1.0
ACE2004	EL-163	Land Rover	NYT20001123.1511.0062:3278-3287	http://en.wikipedia.org/wiki/Land_Rover	PER	NAM	1.0
ACE2004	EL-164	Volvo	NYT20001123.1511.0062:3293-3297	http://en.wikipedia.org/wiki/Volvo	PER	NAM	1.0
ACE2004	EL-165	Sprint Communications Co	NYT20001123.1511.0062:3698-3721	http://en.wikipedia.org/wiki/Sprint_Nextel	PER	NAM	1.0
ACE2004	EL-166	John Corbett	NYT20001123.1511.0062:3879-3890	http://en.wikipedia.org/wiki/John_Corbett_(actor)	PER	NAM	1.0
ACE2004	EL-167	Houston Grand Opera	NYT20001123.1511.0062:4040-4058	http://en.wikipedia.org/wiki/Houston_Grand_Opera	PER	NAM	1.0
ACE2004	EL-168	CBS	NYT20001123.1511.0062:4238-4240	http://en.wikipedia.org/wiki/CBS	PER	NAM	1.0
ACE2004	EL-169	Brooklyn	NYT20001123.1511.0062:4633-4640	http://en.wikipedia.org/wiki/Brooklyn	PER	NAM	1.0
ACE2004	EL-170	GROSSE POINTE PARK	NYT20001125.1558.0117:55-72	http://en.wikipedia.org/wiki/Grosse_Pointe_Park,_Michigan"	PER	NAM	1.0
ACE2004	EL-171	Mich.	NYT20001125.1558.0117:75-79	http://en.wikipedia.org/wiki/Michigan	PER	NAM	1.0
ACE2004	EL-172	New York	NYT20001125.1558.0117:640-647	http://en.wikipedia.org/wiki/New_York	PER	NAM	1.0
ACE2004	EL-173	Pennsylvania	NYT20001125.1558.0117:653-664	http://en.wikipedia.org/wiki/Pennsylvania	PER	NAM	1.0
ACE2004	EL-174	Department of Natural Resources	NYT20001125.1558.0117:904-934	http://en.wikipedia.org/wiki/Michigan_Department_of_Natural_Resources_and_Environment	PER	NAM	1.0
ACE2004	EL-175	Rob Williams	NYT20001125.1558.0117:2330-2341	NIL	PER	NAM	1.0
ACE2004	EL-176	Detroit	NYT20001125.1558.0117:2481-2487	http://en.wikipedia.org/wiki/Detroit	PER	NAM	1.0
ACE2004	EL-177	Peter Thompson	NYT20001125.1558.0117:3719-3732	NIL	PER	NAM	1.0
ACE2004	EL-178	Democratic opposition	VOA20001223.2000.0139:138-158	http://en.wikipedia.org/wiki/Democratic_Opposition_of_Serbia	PER	NAM	1.0
ACE2004	EL-179	Slobodan Milosevic	VOA20001223.2000.0139:325-342	https://en.wikipedia.org/wiki/Slobodan_Milo%C5%A1evi%C4%87	PER	NAM	1.0
ACE2004	EL-180	Socialist Party	VOA20001223.2000.0139:372-386	http://en.wikipedia.org/wiki/Socialist_Party_of_Serbia	PER	NAM	1.0
ACE2004	EL-181	Bandar Seri Begawan	20001115_AFP_ARB.0013.eng:2-20	http://en.wikipedia.org/wiki/Bandar_Seri_Begawan	PER	NAM	1.0
ACE2004	EL-182	AFP	20001115_AFP_ARB.0013.eng:29-31	http://en.wikipedia.org/wiki/Agence_France-Presse	PER	NAM	1.0
ACE2004	EL-183	State of Florida	20001115_AFP_ARB.0013.eng:333-348	http://en.wikipedia.org/wiki/Florida	PER	NAM	1.0
ACE2004	EL-184	Brunei	20001115_AFP_ARB.0013.eng:456-461	http://en.wikipedia.org/wiki/Brunei	PER	NAM	1.0
ACE2004	EL-185	Camp Zeist	20001115_AFP_ARB.0065.eng:2-11	http://en.wikipedia.org/wiki/Zeist	PER	NAM	1.0
ACE2004	EL-186	Holland	20001115_AFP_ARB.0065.eng:14-20	http://en.wikipedia.org/wiki/Holland	PER	NAM	1.0
ACE2004	EL-187	AFP	20001115_AFP_ARB.0065.eng:30-32	http://en.wikipedia.org/wiki/Agence_France-Presse	PER	NAM	1.0
ACE2004	EL-188	Soviet Union	20001115_AFP_ARB.0065.eng:574-585	http://en.wikipedia.org/wiki/Soviet_Union	PER	NAM	1.0
ACE2004	EL-189	Sweden	20001115_AFP_ARB.0065.eng:841-846	http://en.wikipedia.org/wiki/Sweden	PER	NAM	1.0
ACE2004	EL-190	Amsterdam	20001115_AFP_ARB.0065.eng:870-878	http://en.wikipedia.org/wiki/Amsterdam	PER	NAM	1.0
ACE2004	EL-191	Copenhagen	20001115_AFP_ARB.0065.eng:881-890	http://en.wikipedia.org/wiki/Copenhagen	PER	NAM	1.0
ACE2004	EL-192	Stockholm	20001115_AFP_ARB.0065.eng:896-904	http://en.wikipedia.org/wiki/Stockholm	PER	NAM	1.0
ACE2004	EL-193	Alameen Khalifa Fahima	20001115_AFP_ARB.0065.eng:1825-1846	http://en.wikipedia.org/wiki/Lamin_Khalifah_Fhimah	PER	NAM	1.0
ACE2004	EL-194	Abdulbasit al-Maqrahi	20001115_AFP_ARB.0065.eng:1852-1872	http://en.wikipedia.org/wiki/Abdelbaset_Ali_Mohmed_Al_Megrahi	PER	NAM	1.0
ACE2004	EL-195	Malta	20001115_AFP_ARB.0065.eng:1912-1916	http://en.wikipedia.org/wiki/Malta	PER	NAM	1.0
ACE2004	EL-196	Xinhua News Agency	chtb_165.eng:2-19	http://en.wikipedia.org/wiki/Xinhua_News_Agency	PER	NAM	1.0
ACE2004	EL-197	Shanghai	chtb_165.eng:22-29	http://en.wikipedia.org/wiki/Shanghai	PER	NAM	1.0
ACE2004	EL-198	HSBC	chtb_165.eng:79-82	http://en.wikipedia.org/wiki/HSBC	PER	NAM	1.0
ACE2004	EL-199	China Shipping Mansion	chtb_165.eng:121-142	http://en.wikipedia.org/wiki/International_Ocean_Shipping_Building	PER	NAM	1.0
